customer_id,age,age_group,region,segment,channel,campaign_group,offer_type,prior_purchases,contacted,opened,clicked,converted,revenue
20196,68,61-69,East,Dormant,Web,A,Cashback,2,1,1,0,0,0.0
20197,67,61-69,North,Active,Email,B,Cashback,1,1,0,0,0,0.0
20198,27,21-30,North,Active,SMS,B,Loyalty-Points,3,1,1,0,0,0.0
20199,40,31-40,South,New,Email,A,Bundle,1,1,0,0,0,0.0
20200,32,31-40,West,Dormant,SMS,B,Loyalty-Points,2,1,0,0,0,0.0
20201,43,41-50,West,Dormant,SMS,B,Discount,4,1,1,0,0,0.0
20202,68,61-69,West,Active,SMS,B,Loyalty-Points,1,1,1,0,0,0.0
20203,58,51-60,South,New,Web,A,Loyalty-Points,1,1,0,0,0,0.0
20204,58,51-60,West,Dormant,Web,A,Bundle,3,1,0,0,0,0.0
20205,41,41-50,Central,Active,Email,A,Loyalty-Points,4,1,1,0,0,0.0
20206,66,61-69,West,Active,SMS,B,Cashback,0,1,0,0,0,0.0
20207,66,61-69,West,Active,Email,B,Bundle,1,1,1,0,0,0.0
20208,60,51-60,Central,Active,SMS,A,Bundle,1,1,1,0,0,0.0
20209,60,51-60,West,Dormant,Web,A,Cashback,0,1,1,0,0,0.0
20210,52,51-60,Central,Active,SMS,A,Bundle,0,1,1,0,0,0.0
20211,25,21-30,South,Active,Email,A,Discount,2,1,1,0,0,0.0
20212,34,31-40,South,Dormant,Web,A,Cashback,1,1,0,0,0,0.0
20213,58,51-60,North,Dormant,Web,A,Discount,1,1,0,0,0,0.0
20214,37,31-40,North,New,Web,B,Cashback,3,1,1,0,0,0.0
20215,29,21-30,East,New,Push,B,Bundle,4,1,1,0,0,0.0
20216,67,61-69,Central,Active,Email,B,Bundle,3,1,1,0,0,0.0
20217,44,41-50,South,Dormant,SMS,A,Discount,0,1,1,1,0,0.0
20218,63,61-69,West,New,SMS,A,Cashback,3,1,0,0,0,0.0
20219,34,31-40,North,Dormant,Web,A,Cashback,0,1,0,0,0,0.0
20220,38,31-40,Central,New,Push,B,Discount,3,1,0,0,0,0.0
20221,37,31-40,East,Active,Email,B,Bundle,0,1,0,0,0,0.0
20222,39,31-40,East,Dormant,Push,B,Loyalty-Points,3,1,1,0,0,0.0
20223,42,41-50,South,New,Email,A,Bundle,3,1,0,0,0,0.0
20224,35,31-40,Central,Dormant,Email,A,Bundle,3,1,1,0,0,0.0
20225,60,51-60,East,Dormant,Web,B,Loyalty-Points,1,1,1,1,0,0.0
20226,36,31-40,North,New,Email,A,Discount,0,1,0,0,0,0.0
20227,42,41-50,East,New,Email,B,Bundle,2,1,0,0,0,0.0
20228,63,61-69,East,Dormant,Email,B,Bundle,8,1,0,0,0,0.0
20229,42,41-50,West,High-Value,Email,B,Loyalty-Points,2,1,0,0,0,0.0
20230,21,21-30,East,Active,Web,B,Cashback,5,1,0,0,0,0.0
20231,21,21-30,South,New,SMS,B,Cashback,2,1,1,0,0,0.0
20232,42,41-50,North,New,SMS,B,Cashback,1,1,0,0,0,0.0
20233,52,51-60,Central,Active,Push,B,Loyalty-Points,3,1,0,0,0,0.0
20234,67,61-69,North,Active,Email,B,Cashback,3,1,0,0,0,0.0
20235,27,21-30,South,Dormant,SMS,A,Cashback,2,1,1,0,0,0.0
20236,47,41-50,North,Active,SMS,A,Loyalty-Points,4,1,0,0,0,0.0
20237,35,31-40,South,Dormant,Web,A,Bundle,4,1,0,0,0,0.0
20238,43,41-50,North,New,Email,B,Cashback,0,1,0,0,0,0.0
20239,42,41-50,South,Active,Email,A,Discount,4,1,1,0,0,0.0
20240,36,31-40,Central,New,Email,B,Discount,0,1,1,0,0,0.0
20241,21,21-30,South,Dormant,Web,A,Bundle,1,1,1,1,0,0.0
20242,24,21-30,Central,Active,Email,B,Bundle,1,1,1,0,0,0.0
20243,46,41-50,West,Dormant,Web,B,Discount,3,1,0,0,0,0.0
20244,31,31-40,Central,Active,Push,B,Cashback,1,1,1,0,0,0.0
20245,37,31-40,West,Dormant,Web,A,Cashback,1,1,1,0,0,0.0
20246,25,21-30,Central,Active,Push,A,Loyalty-Points,2,1,1,0,0,0.0
20247,23,21-30,East,New,Email,B,Loyalty-Points,2,1,1,1,0,0.0
20248,27,21-30,Central,Dormant,Email,B,Loyalty-Points,1,1,0,0,0,0.0
20249,39,31-40,North,New,SMS,A,Discount,2,1,0,0,0,0.0
20250,29,21-30,Central,Dormant,Email,A,Cashback,2,1,0,0,0,0.0
20251,32,31-40,North,Active,SMS,A,Loyalty-Points,2,1,1,1,0,0.0
20252,35,31-40,North,Active,Email,A,Bundle,1,1,1,0,0,0.0
20253,35,31-40,West,Active,Web,B,Bundle,5,1,0,0,0,0.0
20254,21,21-30,South,High-Value,Email,A,Loyalty-Points,0,1,1,0,0,0.0
20255,26,21-30,North,Active,SMS,A,Discount,2,1,0,0,0,0.0
20256,67,61-69,Central,New,SMS,A,Loyalty-Points,2,1,1,0,0,0.0
20257,53,51-60,East,High-Value,Web,B,Loyalty-Points,4,1,0,0,0,0.0
20258,27,21-30,East,New,Push,A,Bundle,4,1,0,0,0,0.0
20259,34,31-40,South,Active,Push,A,Loyalty-Points,2,1,0,0,0,0.0
20260,39,31-40,West,Dormant,Email,B,Loyalty-Points,3,1,0,0,0,0.0
20261,65,61-69,South,New,Email,B,Bundle,4,1,0,0,0,0.0
20262,64,61-69,East,New,Email,B,Discount,1,1,0,0,0,0.0
20263,58,51-60,North,Dormant,Email,A,Cashback,5,1,0,0,0,0.0
20264,26,21-30,South,New,Web,B,Cashback,4,1,0,0,0,0.0
20265,45,41-50,North,Active,SMS,B,Cashback,0,1,0,0,0,0.0
20266,44,41-50,South,New,SMS,B,Discount,3,1,1,0,0,0.0
20267,52,51-60,South,Active,Email,B,Cashback,2,1,0,0,0,0.0
20268,62,61-69,West,Dormant,Web,B,Bundle,2,1,1,0,0,0.0
20269,36,31-40,Central,High-Value,Web,A,Cashback,5,1,1,0,0,0.0
20270,48,41-50,East,Active,SMS,A,Bundle,2,1,1,0,0,0.0
20271,33,31-40,Central,Active,Web,B,Loyalty-Points,1,1,1,1,0,0.0
20272,31,31-40,South,New,Push,B,Loyalty-Points,2,1,0,0,0,0.0
20273,36,31-40,East,Active,Email,B,Loyalty-Points,1,1,0,0,0,0.0
20274,57,51-60,West,Dormant,Web,B,Bundle,6,1,1,1,0,0.0
20275,42,41-50,North,Dormant,Email,A,Cashback,3,1,1,0,0,0.0
20276,54,51-60,East,Active,Email,B,Discount,3,1,1,0,0,0.0
20277,54,51-60,Central,New,Web,A,Discount,1,1,1,0,0,0.0
20278,38,31-40,East,Active,Email,A,Loyalty-Points,1,1,0,0,0,0.0
20279,67,61-69,Central,Dormant,SMS,A,Bundle,2,1,1,1,0,0.0
20280,23,21-30,West,Active,Web,A,Discount,4,1,0,0,0,0.0
20281,64,61-69,North,Active,Web,B,Cashback,5,1,0,0,0,0.0
20282,21,21-30,East,Dormant,Web,B,Bundle,1,1,0,0,0,0.0
20283,39,31-40,South,New,Web,A,Bundle,1,1,0,0,0,0.0
20284,61,61-69,Central,Active,SMS,A,Loyalty-Points,0,1,0,0,0,0.0
20285,54,51-60,South,New,Web,B,Discount,4,1,0,0,0,0.0
20286,36,31-40,East,New,Email,A,Bundle,1,1,0,0,0,0.0
20287,64,61-69,West,New,Email,A,Loyalty-Points,0,1,1,1,0,0.0
20288,27,21-30,Central,Active,Email,B,Cashback,3,1,1,0,0,0.0
20289,53,51-60,East,High-Value,SMS,A,Cashback,4,1,1,0,0,0.0
20290,46,41-50,Central,New,Email,B,Cashback,1,1,0,0,0,0.0
20291,31,31-40,North,Active,Email,A,Discount,1,1,0,0,0,0.0
20292,66,61-69,Central,Dormant,SMS,A,Discount,3,1,1,0,0,0.0
20293,58,51-60,South,Dormant,Email,B,Bundle,2,1,1,1,1,1287.0
20294,21,21-30,West,Active,Email,B,Loyalty-Points,3,1,0,0,0,0.0
20295,25,21-30,East,Dormant,Email,B,Loyalty-Points,1,1,0,0,0,0.0
20296,23,21-30,West,New,Email,A,Discount,4,1,1,1,0,0.0
20297,41,41-50,North,Dormant,Email,B,Bundle,3,1,0,0,0,0.0
20298,41,41-50,East,Dormant,SMS,A,Loyalty-Points,2,1,0,0,0,0.0
20299,56,51-60,North,Active,Email,B,Loyalty-Points,3,1,1,0,0,0.0
20300,54,51-60,East,New,Push,B,Cashback,3,1,1,1,1,1825.0
20301,21,21-30,East,New,Email,A,Discount,2,1,0,0,0,0.0
20302,44,41-50,South,New,Email,A,Discount,0,1,0,0,0,0.0
20303,59,51-60,East,New,Email,B,Discount,2,1,0,0,0,0.0
20304,64,61-69,South,Dormant,Email,B,Bundle,2,1,1,0,0,0.0
20305,35,31-40,North,New,Email,A,Loyalty-Points,2,1,1,1,0,0.0
20306,23,21-30,North,New,Web,A,Cashback,3,1,0,0,0,0.0
20307,28,21-30,South,Dormant,SMS,A,Discount,1,1,1,1,0,0.0
20308,37,31-40,West,Active,Web,B,Bundle,3,1,1,0,0,0.0
20309,42,41-50,East,Active,SMS,B,Cashback,2,1,1,1,0,0.0
20310,38,31-40,North,New,Email,B,Discount,0,1,1,0,0,0.0
20311,25,21-30,East,High-Value,Web,A,Cashback,1,1,1,1,0,0.0
20312,37,31-40,East,High-Value,Email,A,Bundle,0,1,1,0,0,0.0
20313,35,31-40,South,Active,Web,A,Discount,2,1,0,0,0,0.0
20314,44,41-50,North,New,Email,B,Cashback,3,1,0,0,0,0.0
20315,24,21-30,South,Dormant,Push,B,Bundle,2,1,1,0,0,0.0
20316,59,51-60,North,Dormant,Push,A,Bundle,1,1,0,0,0,0.0
20317,41,41-50,South,New,Email,B,Cashback,2,1,1,0,0,0.0
20318,36,31-40,East,Active,Email,B,Discount,3,1,0,0,0,0.0
20319,65,61-69,Central,New,Push,A,Cashback,3,1,0,0,0,0.0
20320,57,51-60,Central,New,Push,A,Loyalty-Points,4,1,0,0,0,0.0
20321,27,21-30,West,Active,Email,B,Loyalty-Points,1,1,0,0,0,0.0
20322,28,21-30,South,Active,Push,A,Cashback,1,1,0,0,0,0.0
20323,21,21-30,Central,Active,SMS,A,Bundle,1,1,0,0,0,0.0
20324,48,41-50,Central,Active,Push,B,Bundle,1,1,0,0,0,0.0
20325,38,31-40,South,New,SMS,B,Bundle,3,1,0,0,0,0.0
20326,39,31-40,North,New,Email,B,Discount,2,1,1,0,0,0.0
20327,45,41-50,East,New,Email,B,Cashback,1,1,0,0,0,0.0
20328,47,41-50,East,Active,SMS,A,Bundle,4,1,0,0,0,0.0
20329,21,21-30,West,New,Web,A,Cashback,4,1,0,0,0,0.0
20330,26,21-30,North,Active,Push,B,Discount,7,1,0,0,0,0.0
20331,59,51-60,East,Dormant,SMS,B,Bundle,1,1,0,0,0,0.0
20332,67,61-69,South,Dormant,Web,A,Bundle,2,1,0,0,0,0.0
20333,62,61-69,East,High-Value,SMS,B,Cashback,2,1,1,0,0,0.0
20334,65,61-69,North,Active,SMS,B,Bundle,2,1,1,1,0,0.0
20335,43,41-50,East,High-Value,Email,B,Loyalty-Points,3,1,1,0,0,0.0
20336,61,61-69,North,Dormant,SMS,B,Loyalty-Points,2,1,1,0,0,0.0
20337,64,61-69,Central,Active,SMS,B,Loyalty-Points,5,1,1,1,1,2688.0
20338,64,61-69,West,Active,Web,A,Bundle,4,1,0,0,0,0.0
20339,28,21-30,Central,New,Email,A,Discount,4,1,0,0,0,0.0
20340,28,21-30,West,Dormant,SMS,A,Cashback,1,1,0,0,0,0.0
20341,40,31-40,Central,Active,Email,A,Bundle,3,1,0,0,0,0.0
20342,45,41-50,South,New,Push,B,Loyalty-Points,2,1,1,0,0,0.0
20343,67,61-69,North,Dormant,Web,B,Discount,2,1,0,0,0,0.0
20344,36,31-40,Central,Dormant,Web,A,Cashback,0,1,0,0,0,0.0
20345,61,61-69,West,Active,SMS,A,Bundle,1,1,1,0,0,0.0
20346,64,61-69,West,Active,SMS,B,Bundle,3,1,1,0,0,0.0
20347,68,61-69,South,New,Email,B,Loyalty-Points,1,1,0,0,0,0.0
20348,30,21-30,South,Dormant,Web,B,Cashback,0,1,0,0,0,0.0
20349,32,31-40,West,Dormant,Email,A,Discount,1,1,0,0,0,0.0
20350,31,31-40,East,Active,Push,B,Bundle,1,1,1,0,0,0.0
20351,57,51-60,North,Dormant,SMS,B,Loyalty-Points,1,1,1,0,0,0.0
20352,54,51-60,South,New,SMS,A,Bundle,2,1,1,0,0,0.0
20353,40,31-40,South,Active,SMS,A,Loyalty-Points,2,1,0,0,0,0.0
20354,25,21-30,Central,Active,Email,B,Cashback,1,1,0,0,0,0.0
20355,46,41-50,South,High-Value,SMS,B,Bundle,1,1,1,0,0,0.0
20356,56,51-60,East,Active,SMS,B,Discount,2,1,0,0,0,0.0
20357,44,41-50,East,New,Web,A,Discount,0,1,0,0,0,0.0
20358,34,31-40,North,New,Email,B,Loyalty-Points,3,1,0,0,0,0.0
20359,50,41-50,East,High-Value,Email,B,Loyalty-Points,3,1,0,0,0,0.0
20360,53,51-60,South,High-Value,Email,B,Bundle,0,1,0,0,0,0.0
20361,49,41-50,Central,Dormant,SMS,B,Loyalty-Points,1,1,1,0,0,0.0
20362,63,61-69,South,Active,Web,A,Discount,1,1,0,0,0,0.0
20363,36,31-40,South,Active,SMS,B,Discount,2,1,0,0,0,0.0
20364,50,41-50,East,Dormant,Email,A,Cashback,2,1,1,0,0,0.0
20365,62,61-69,South,New,SMS,B,Cashback,1,1,1,1,1,1203.0
20366,31,31-40,East,New,SMS,A,Bundle,7,1,1,1,0,0.0
20367,34,31-40,West,Active,Email,A,Loyalty-Points,1,1,0,0,0,0.0
20368,23,21-30,Central,Active,SMS,A,Bundle,1,1,0,0,0,0.0
20369,39,31-40,Central,Active,SMS,A,Cashback,2,1,1,0,0,0.0
20370,23,21-30,South,Active,Email,B,Bundle,1,1,1,0,0,0.0
20371,57,51-60,West,Active,SMS,A,Cashback,3,1,1,0,0,0.0
20372,25,21-30,South,Dormant,SMS,A,Discount,3,1,1,0,0,0.0
20373,54,51-60,Central,Dormant,Web,B,Loyalty-Points,0,1,0,0,0,0.0
20374,49,41-50,North,Active,Email,A,Loyalty-Points,1,1,0,0,0,0.0
20375,69,61-69,Central,New,Web,B,Discount,0,1,0,0,0,0.0
20376,38,31-40,South,New,Email,A,Bundle,2,1,0,0,0,0.0
20377,37,31-40,West,Active,SMS,B,Discount,1,1,1,0,0,0.0
20378,32,31-40,West,New,Web,B,Loyalty-Points,3,1,0,0,0,0.0
20379,47,41-50,South,Dormant,Web,B,Loyalty-Points,1,1,1,1,0,0.0
20380,31,31-40,Central,Active,Push,B,Loyalty-Points,1,1,1,0,0,0.0
20381,26,21-30,South,Active,Email,A,Cashback,2,1,0,0,0,0.0
20382,67,61-69,West,Active,Email,A,Cashback,0,1,0,0,0,0.0
20383,54,51-60,Central,New,Email,A,Bundle,3,1,1,1,0,0.0
20384,26,21-30,North,Dormant,SMS,B,Discount,1,1,0,0,0,0.0
20385,51,51-60,Central,Active,Email,B,Bundle,4,1,0,0,0,0.0
20386,35,31-40,Central,Active,Web,A,Discount,2,1,0,0,0,0.0
20387,29,21-30,South,Dormant,Email,A,Bundle,1,1,0,0,0,0.0
20388,44,41-50,Central,Active,Push,A,Bundle,3,1,1,0,0,0.0
20389,59,51-60,North,Active,Email,A,Loyalty-Points,4,1,0,0,0,0.0
20390,21,21-30,North,Dormant,Web,B,Bundle,2,1,0,0,0,0.0
20391,38,31-40,West,High-Value,Email,A,Cashback,3,1,0,0,0,0.0
20392,66,61-69,Central,Dormant,Email,B,Cashback,1,1,1,0,0,0.0
20393,40,31-40,North,New,Email,B,Loyalty-Points,0,1,0,0,0,0.0
20394,25,21-30,West,Active,Push,B,Discount,1,1,0,0,0,0.0
20395,42,41-50,North,Active,SMS,A,Cashback,3,1,1,1,0,0.0
20396,54,51-60,West,New,Web,A,Loyalty-Points,1,1,1,0,0,0.0
20397,69,61-69,Central,Dormant,Email,A,Loyalty-Points,1,1,1,1,0,0.0
20398,51,51-60,East,Active,Web,A,Loyalty-Points,3,1,0,0,0,0.0
20399,23,21-30,North,Active,Email,B,Loyalty-Points,0,1,0,0,0,0.0
20400,60,51-60,South,New,SMS,B,Cashback,3,1,0,0,0,0.0
20401,59,51-60,East,New,Email,A,Cashback,1,1,0,0,0,0.0
20402,52,51-60,West,Active,SMS,A,Bundle,4,1,1,1,0,0.0
20403,64,61-69,East,New,Push,B,Discount,1,1,1,0,0,0.0
20404,58,51-60,East,High-Value,SMS,B,Discount,0,1,1,0,0,0.0
20405,32,31-40,West,Dormant,Web,A,Bundle,5,1,0,0,0,0.0
20406,41,41-50,Central,New,Push,A,Discount,3,1,1,0,0,0.0
20407,45,41-50,West,Active,SMS,B,Loyalty-Points,2,1,0,0,0,0.0
20408,44,41-50,North,High-Value,Web,B,Loyalty-Points,0,1,0,0,0,0.0
20409,52,51-60,North,Active,Push,B,Cashback,2,1,0,0,0,0.0
20410,55,51-60,South,Active,Web,B,Cashback,2,1,0,0,0,0.0
20411,26,21-30,South,Active,SMS,A,Cashback,3,1,1,0,0,0.0
20412,48,41-50,West,Active,Web,B,Loyalty-Points,1,1,0,0,0,0.0
20413,22,21-30,Central,Active,Email,B,Discount,3,1,1,1,1,2496.0
20414,46,41-50,East,New,Web,B,Loyalty-Points,3,1,0,0,0,0.0
20415,41,41-50,Central,Dormant,SMS,B,Discount,0,1,1,0,0,0.0
20416,31,31-40,East,New,Email,A,Discount,3,1,1,0,0,0.0
20417,69,61-69,West,Active,Push,B,Discount,2,1,0,0,0,0.0
20418,33,31-40,West,High-Value,Web,A,Cashback,3,1,1,0,0,0.0
20419,23,21-30,South,Active,SMS,B,Cashback,3,1,1,0,0,0.0
20420,38,31-40,West,Active,Email,A,Cashback,1,1,1,1,0,0.0
20421,58,51-60,East,Active,Web,B,Loyalty-Points,4,1,0,0,0,0.0
20422,21,21-30,East,New,Email,A,Cashback,4,1,0,0,0,0.0
20423,45,41-50,South,Dormant,Push,B,Bundle,4,1,0,0,0,0.0
20424,41,41-50,South,Active,Push,A,Bundle,2,1,0,0,0,0.0
20425,63,61-69,Central,New,SMS,A,Cashback,4,1,0,0,0,0.0
20426,21,21-30,West,Active,SMS,B,Cashback,2,1,1,0,0,0.0
20427,21,21-30,North,Active,Email,B,Cashback,3,1,1,0,0,0.0
20428,48,41-50,East,Dormant,Email,B,Cashback,3,1,1,1,1,1337.0
20429,29,21-30,West,Active,SMS,A,Bundle,0,1,1,1,0,0.0
20430,55,51-60,West,Active,Email,A,Loyalty-Points,5,1,0,0,0,0.0
20431,34,31-40,Central,High-Value,Email,A,Cashback,2,1,1,0,0,0.0
20432,48,41-50,West,New,SMS,A,Loyalty-Points,1,1,1,0,0,0.0
20433,22,21-30,North,Dormant,SMS,B,Bundle,2,1,1,0,0,0.0
20434,54,51-60,East,Active,Email,A,Bundle,2,1,1,0,0,0.0
20435,46,41-50,South,New,SMS,B,Discount,4,1,1,0,0,0.0
20436,21,21-30,North,High-Value,Email,A,Cashback,5,1,1,0,0,0.0
20437,34,31-40,Central,Dormant,Web,B,Loyalty-Points,0,1,0,0,0,0.0
20438,23,21-30,North,Active,Email,A,Discount,4,1,0,0,0,0.0
20439,23,21-30,South,Active,Web,B,Cashback,2,1,1,0,0,0.0
20440,55,51-60,South,Active,SMS,B,Discount,1,1,1,0,0,0.0
20441,41,41-50,East,New,Push,A,Cashback,2,1,0,0,0,0.0
20442,60,51-60,West,Dormant,SMS,B,Loyalty-Points,4,1,1,0,0,0.0
20443,33,31-40,South,Active,SMS,A,Discount,1,1,1,1,1,1685.0
20444,56,51-60,West,Active,Web,B,Cashback,2,1,0,0,0,0.0
20445,51,51-60,North,Dormant,Email,B,Cashback,2,1,1,0,0,0.0
20446,53,51-60,Central,Active,Web,A,Loyalty-Points,2,1,0,0,0,0.0
20447,61,61-69,Central,New,Push,B,Loyalty-Points,4,1,0,0,0,0.0
20448,55,51-60,East,New,Web,A,Bundle,2,1,1,0,0,0.0
20449,57,51-60,North,High-Value,Web,A,Loyalty-Points,2,1,1,0,0,0.0
20450,57,51-60,West,Active,Email,A,Cashback,1,1,0,0,0,0.0
20451,42,41-50,West,Active,Web,B,Discount,3,1,1,1,1,2350.0
20452,56,51-60,West,Active,SMS,A,Loyalty-Points,2,1,0,0,0,0.0
20453,62,61-69,South,Active,SMS,A,Discount,2,1,1,0,0,0.0
20454,57,51-60,East,Active,Email,A,Bundle,1,1,1,0,0,0.0
20455,50,41-50,East,High-Value,Email,B,Cashback,1,1,0,0,0,0.0
20456,24,21-30,West,Active,Email,A,Loyalty-Points,3,1,1,0,0,0.0
20457,42,41-50,South,New,Email,A,Loyalty-Points,2,1,0,0,0,0.0
20458,24,21-30,East,High-Value,Email,A,Loyalty-Points,4,1,1,0,0,0.0
20459,26,21-30,Central,New,Push,A,Loyalty-Points,3,1,0,0,0,0.0
20460,38,31-40,East,High-Value,Push,A,Bundle,1,1,0,0,0,0.0
20461,43,41-50,East,Dormant,Email,A,Cashback,2,1,0,0,0,0.0
20462,46,41-50,Central,Dormant,Push,A,Loyalty-Points,3,1,1,1,0,0.0
20463,65,61-69,Central,New,SMS,A,Discount,4,1,1,0,0,0.0
20464,58,51-60,East,New,Email,A,Cashback,3,1,1,0,0,0.0
20465,41,41-50,South,New,SMS,A,Cashback,3,1,0,0,0,0.0
20466,37,31-40,North,Active,Email,B,Loyalty-Points,3,1,1,0,0,0.0
20467,55,51-60,Central,Dormant,Email,A,Bundle,1,1,0,0,0,0.0
20468,34,31-40,East,Active,Email,A,Loyalty-Points,4,1,1,0,0,0.0
20469,64,61-69,East,New,SMS,B,Discount,4,1,1,0,0,0.0
20470,59,51-60,Central,New,Push,B,Cashback,4,1,0,0,0,0.0
20471,54,51-60,South,Active,SMS,B,Bundle,2,1,0,0,0,0.0
20472,33,31-40,North,New,SMS,B,Loyalty-Points,2,1,0,0,0,0.0
20473,51,51-60,West,Dormant,Web,A,Bundle,4,1,1,0,0,0.0
20474,61,61-69,Central,New,Push,A,Cashback,0,1,0,0,0,0.0
20475,24,21-30,North,Active,Email,A,Cashback,4,1,0,0,0,0.0
20476,29,21-30,Central,Dormant,Web,A,Cashback,2,1,0,0,0,0.0
20477,46,41-50,East,Active,Email,B,Bundle,3,1,0,0,0,0.0
20478,38,31-40,East,Dormant,SMS,B,Bundle,3,1,0,0,0,0.0
20479,55,51-60,Central,Dormant,Push,B,Bundle,1,1,0,0,0,0.0
20480,40,31-40,South,New,SMS,A,Loyalty-Points,3,1,1,0,0,0.0
20481,69,61-69,West,New,Push,A,Discount,2,1,1,0,0,0.0
20482,35,31-40,North,Dormant,SMS,B,Loyalty-Points,1,1,0,0,0,0.0
20483,38,31-40,West,Active,Push,A,Cashback,3,1,0,0,0,0.0
20484,21,21-30,North,High-Value,Email,A,Loyalty-Points,1,1,0,0,0,0.0
20485,33,31-40,North,New,Web,B,Bundle,2,1,0,0,0,0.0
20486,32,31-40,South,High-Value,SMS,A,Loyalty-Points,1,1,1,0,0,0.0
20487,58,51-60,South,High-Value,SMS,A,Bundle,2,1,1,0,0,0.0
20488,37,31-40,West,New,SMS,A,Bundle,2,1,1,0,0,0.0
20489,30,21-30,Central,New,Email,A,Loyalty-Points,1,1,0,0,0,0.0
20490,36,31-40,Central,Active,Email,A,Bundle,1,1,0,0,0,0.0
20491,48,41-50,West,Active,Email,B,Discount,1,1,1,0,0,0.0
20492,59,51-60,North,New,Push,B,Bundle,5,1,0,0,0,0.0
20493,68,61-69,West,New,Email,A,Discount,6,1,0,0,0,0.0
20494,23,21-30,East,Dormant,Push,A,Discount,3,1,0,0,0,0.0
20495,62,61-69,East,New,Web,B,Discount,0,1,1,0,0,0.0
20496,40,31-40,East,Dormant,Email,B,Discount,3,1,1,1,0,0.0
20497,60,51-60,Central,New,Email,A,Loyalty-Points,1,1,0,0,0,0.0
20498,22,21-30,South,Dormant,Web,B,Discount,4,1,0,0,0,0.0
20499,51,51-60,Central,New,Web,B,Discount,3,1,0,0,0,0.0
20500,66,61-69,East,New,Push,A,Discount,5,1,0,0,0,0.0
20501,22,21-30,West,Dormant,Email,A,Discount,4,1,1,0,0,0.0
20502,59,51-60,Central,New,SMS,B,Loyalty-Points,5,1,0,0,0,0.0
20503,26,21-30,Central,Active,Email,A,Cashback,3,1,1,1,1,1567.0
20504,69,61-69,East,Active,SMS,B,Discount,9,1,1,0,0,0.0
20505,57,51-60,South,Active,Email,B,Bundle,0,1,1,1,0,0.0
20506,65,61-69,North,Active,Push,B,Discount,1,1,1,1,0,0.0
20507,64,61-69,South,New,Web,A,Cashback,5,1,1,0,0,0.0
20508,36,31-40,West,High-Value,Email,A,Loyalty-Points,1,1,1,1,0,0.0
20509,41,41-50,West,New,Web,A,Discount,2,1,0,0,0,0.0
20510,54,51-60,North,Dormant,Web,A,Cashback,2,1,0,0,0,0.0
20511,29,21-30,East,Dormant,Push,B,Cashback,4,1,0,0,0,0.0
20512,36,31-40,Central,New,Web,A,Cashback,0,1,0,0,0,0.0
20513,25,21-30,Central,Active,Email,B,Discount,1,1,0,0,0,0.0
20514,64,61-69,Central,Active,SMS,B,Bundle,2,1,1,0,0,0.0
20515,33,31-40,Central,Active,Web,B,Loyalty-Points,3,1,0,0,0,0.0
20516,41,41-50,North,Dormant,SMS,A,Bundle,1,1,1,0,0,0.0
20517,43,41-50,West,Active,Email,A,Loyalty-Points,2,1,1,1,1,3703.0
20518,39,31-40,East,Dormant,Push,B,Bundle,0,1,1,0,0,0.0
20519,59,51-60,East,New,Web,B,Discount,3,1,0,0,0,0.0
20520,65,61-69,West,Active,SMS,A,Discount,3,1,0,0,0,0.0
20521,49,41-50,Central,Active,Push,B,Loyalty-Points,1,1,0,0,0,0.0
20522,62,61-69,East,High-Value,Email,A,Discount,2,1,0,0,0,0.0
20523,26,21-30,West,Dormant,Web,B,Discount,1,1,0,0,0,0.0
20524,68,61-69,East,New,Email,A,Bundle,2,1,0,0,0,0.0
20525,26,21-30,West,Dormant,Email,A,Cashback,4,1,1,0,0,0.0
20526,24,21-30,Central,Active,SMS,A,Cashback,2,1,0,0,0,0.0
20527,22,21-30,Central,Dormant,Push,B,Bundle,3,1,0,0,0,0.0
20528,32,31-40,South,New,Email,B,Discount,3,1,0,0,0,0.0
20529,62,61-69,Central,Dormant,Email,A,Loyalty-Points,2,1,1,1,1,1819.0
20530,35,31-40,East,New,Web,B,Loyalty-Points,3,1,0,0,0,0.0
20531,59,51-60,East,Dormant,Email,A,Cashback,2,1,1,0,0,0.0
20532,41,41-50,North,Active,SMS,B,Discount,0,1,1,0,0,0.0
20533,26,21-30,East,New,SMS,A,Bundle,1,1,1,0,0,0.0
20534,44,41-50,South,Dormant,Web,B,Loyalty-Points,1,1,0,0,0,0.0
20535,32,31-40,North,Active,Web,A,Bundle,3,1,0,0,0,0.0
20536,35,31-40,Central,New,Email,A,Cashback,3,1,0,0,0,0.0
20537,46,41-50,North,Active,Email,B,Discount,4,1,0,0,0,0.0
20538,59,51-60,West,Active,Email,A,Discount,1,1,1,0,0,0.0
20539,49,41-50,West,New,Push,A,Cashback,3,1,1,0,0,0.0
20540,31,31-40,West,Active,SMS,A,Cashback,4,1,0,0,0,0.0
20541,56,51-60,Central,Active,Email,B,Bundle,2,1,1,0,0,0.0
20542,55,51-60,North,New,SMS,A,Loyalty-Points,6,1,0,0,0,0.0
20543,32,31-40,North,New,SMS,A,Discount,3,1,1,0,0,0.0
20544,62,61-69,Central,Active,Email,A,Loyalty-Points,2,1,0,0,0,0.0
20545,62,61-69,North,Active,SMS,A,Loyalty-Points,3,1,1,0,0,0.0
20546,50,41-50,South,Active,Email,B,Discount,2,1,1,1,0,0.0
